tid,attribute,correct_val
595,city,Montevideo
595,stadium,Constant_Vanden_Stock_Stadium
595,season,2011
595,manager,Veit_Luks
596,index,117796
596,name,Abdalla_Susannne
596,surname,Hoare
596,birthyear,1982
596,birthplace,Gulfport
596,position,Defender
596,team,SV_Werder_Bremen
596,city,Barcelona
596,stadium,Boleyn_Ground
596,season,2014
596,manager,Sigenobu_Bodagala
597,index,118339
597,name,Abdalla_Susannne
597,surname,Hoare
597,birthyear,1982
597,birthplace,Gulfport
597,position,Midfield
597,team,Valencia_CF
597,city,Montevideo
597,stadium,Constant_Vanden_Stock_Stadium
597,season,2011
597,manager,Veit_Luks
598,index,118652
598,name,Abdalla_Susannne
598,surname,Hoare
598,birthyear,1982
598,birthplace,Gulfport
598,position,Midfield
598,team,Valencia_CF
598,city,Montevideo
598,stadium,Constant_Vanden_Stock_Stadium
598,season,2011
598,manager,Veit_Luks
599,index,118722
599,name,Abdalla_Susannne
599,surname,Hoare
599,birthyear,1982
599,birthplace,Gulfport
599,position,Midfield
599,team,Valencia_CF
599,city,Montevideo
599,stadium,Constant_Vanden_Stock_Stadium
599,season,2011
599,manager,Veit_Luks
600,index,118868
600,name,Abdalla_Susannne
600,surname,Hoare
600,birthyear,1982
600,birthplace,Gulfport
600,position,Midfield
600,team,Valencia_CF
600,city,Montevideo
600,stadium,Constant_Vanden_Stock_Stadium
600,season,2011
600,manager,Veit_Luks
601,index,119280
601,name,Abdalla_Susannne
601,surname,Hoare
601,birthyear,1982
601,birthplace,Gulfport
601,position,Midfield
601,team,Valencia_CF
601,city,Montevideo
601,stadium,Constant_Vanden_Stock_Stadium
601,season,2011
601,manager,Veit_Luks
602,index,119561
602,name,Abdalla_Susannne
602,surname,Hoare
602,birthyear,1982
602,birthplace,Gulfport
602,position,Midfield
602,team,Valencia_CF
602,city,Montevideo
602,stadium,Constant_Vanden_Stock_Stadium
602,season,2011
602,manager,Veit_Luks
603,index,119897
603,name,Abdalla_Susannne
603,surname,Hoare
603,birthyear,1982
603,birthplace,Gulfport
603,position,Midfield
603,team,Valencia_CF
603,city,Montevideo
603,stadium,Constant_Vanden_Stock_Stadium
603,season,2011
603,manager,Veit_Luks
604,index,119927
604,name,Abdalla_Susannne
604,surname,Hoare
604,birthyear,1982
604,birthplace,Gulfport
604,position,Defender
604,team,SV_Werder_Bremen
604,city,Barcelona
604,stadium,Boleyn_Ground
604,season,2014
604,manager,Sigenobu_Bodagala
605,index,120215
605,name,Abdalla_Susannne
605,surname,Hoare
605,birthyear,1982
605,birthplace,Gulfport
605,position,Defender
605,team,SV_Werder_Bremen
605,city,Barcelona
605,stadium,Boleyn_Ground
605,season,2014
605,manager,Sigenobu_Bodagala
606,index,120636
606,name,Abdalla_Susannne
606,surname,Hoare
606,birthyear,1982
606,birthplace,Gulfport
606,position,Midfield
606,team,Valencia_CF
606,city,Montevideo
606,stadium,Constant_Vanden_Stock_Stadium
606,season,2011
606,manager,Veit_Luks
607,index,120712
607,name,Abdalla_Susannne
607,surname,Hoare
607,birthyear,1982
607,birthplace,Gulfport
607,position,Defender
607,team,SV_Werder_Bremen
607,city,Barcelona
607,stadium,Boleyn_Ground
607,season,2014
607,manager,Sigenobu_Bodagala
608,index,120748
608,name,Abdalla_Susannne
608,surname,Hoare
608,birthyear,1982
608,birthplace,Gulfport
608,position,Midfield
608,team,Valencia_CF
608,city,Montevideo
608,stadium,Constant_Vanden_Stock_Stadium
608,season,2011
608,manager,Veit_Luks
609,index,120941
609,name,Abdalla_Susannne
609,surname,Hoare
609,birthyear,1982
609,birthplace,Gulfport
609,position,Midfield
609,team,Valencia_CF
609,city,Montevideo
609,stadium,Constant_Vanden_Stock_Stadium
609,season,2011
609,manager,Veit_Luks
610,index,121503
610,name,Abdalla_Susannne
610,surname,Hoare
610,birthyear,1982
610,birthplace,Gulfport
610,position,Defender
610,team,SV_Werder_Bremen
610,city,Barcelona
610,stadium,Boleyn_Ground
610,season,2014
610,manager,Sigenobu_Bodagala
611,index,122003
611,name,Abdalla_Susannne
611,surname,Hoare
611,birthyear,1982
611,birthplace,Gulfport
611,position,Defender
611,team,SV_Werder_Bremen
611,city,Barcelona
611,stadium,Boleyn_Ground
611,season,2014
611,manager,Sigenobu_Bodagala
612,index,122263
612,name,Abdalla_Susannne
612,surname,Hoare
612,birthyear,1982
612,birthplace,Gulfport
612,position,Defender
612,team,SV_Werder_Bremen
612,city,Barcelona
612,stadium,Boleyn_Ground
612,season,2014
612,manager,Sigenobu_Bodagala
613,index,122303
613,name,Abdalla_Susannne
613,surname,Hoare
613,birthyear,1982
613,birthplace,Gulfport
613,position,Defender
613,team,SV_Werder_Bremen
613,city,Barcelona
613,stadium,Boleyn_Ground
613,season,2014
613,manager,Sigenobu_Bodagala
614,index,122328
614,name,Abdalla_Susannne
614,surname,Hoare
614,birthyear,1982
614,birthplace,Gulfport
614,position,Midfield
614,team,Valencia_CF
614,city,Montevideo
614,stadium,Constant_Vanden_Stock_Stadium
614,season,2011
614,manager,Veit_Luks
615,index,122456
615,name,Abdalla_Susannne
615,surname,Hoare
615,birthyear,1982
615,birthplace,Gulfport
615,position,Midfield
615,team,Valencia_CF
615,city,Montevideo
615,stadium,Constant_Vanden_Stock_Stadium
615,season,2011
615,manager,Veit_Luks
616,index,122984
616,name,Abdalla_Susannne
616,surname,Hoare
616,birthyear,1982
616,birthplace,Gulfport
616,position,Midfield
616,team,Valencia_CF
616,city,Montevideo
616,stadium,Constant_Vanden_Stock_Stadium
616,season,2011
616,manager,Veit_Luks
617,index,122998
617,name,Abdalla_Susannne
617,surname,Hoare
617,birthyear,1982
617,birthplace,Gulfport
617,position,Defender
617,team,SV_Werder_Bremen
617,city,Barcelona
617,stadium,Boleyn_Ground
617,season,2014
617,manager,Sigenobu_Bodagala
618,index,123124
618,name,Abdalla_Susannne
618,surname,Hoare
618,birthyear,1982
618,birthplace,Gulfport
618,position,Defender
618,team,SV_Werder_Bremen
618,city,Barcelona
618,stadium,Boleyn_Ground
618,season,2014
618,manager,Sigenobu_Bodagala
619,index,123170
619,name,Abdalla_Susannne
619,surname,Hoare
619,birthyear,1982
619,birthplace,Gulfport
619,position,Midfield
619,team,Valencia_CF
619,city,Montevideo
619,stadium,Constant_Vanden_Stock_Stadium
619,season,2011
619,manager,Veit_Luks
620,index,123355
620,name,Abdalla_Susannne
620,surname,Hoare
620,birthyear,1982
620,birthplace,Gulfport
620,position,Midfield
620,team,Valencia_CF
620,city,Montevideo
620,stadium,Constant_Vanden_Stock_Stadium
620,season,2011
620,manager,Veit_Luks
621,index,123424
621,name,Abdalla_Susannne
621,surname,Hoare
621,birthyear,1982
621,birthplace,Gulfport
621,position,Midfield
621,team,Valencia_CF
621,city,Montevideo
621,stadium,Constant_Vanden_Stock_Stadium
621,season,2011
621,manager,Veit_Luks
622,index,123951
622,name,Abdalla_Susannne
622,surname,Hoare
622,birthyear,1982
622,birthplace,Gulfport
622,position,Defender
622,team,SV_Werder_Bremen
622,city,Barcelona
622,stadium,Boleyn_Ground
622,season,2014
622,manager,Sigenobu_Bodagala
623,index,124177
623,name,Abdalla_Susannne
623,surname,Hoare
623,birthyear,1982
623,birthplace,Gulfport
623,position,Midfield
623,team,Valencia_CF
623,city,Montevideo
623,stadium,Constant_Vanden_Stock_Stadium
623,season,2011
623,manager,Veit_Luks
624,index,124459
624,name,Abdalla_Susannne
624,surname,Hoare
624,birthyear,1982
624,birthplace,Gulfport
624,position,Midfield
624,team,Valencia_CF
624,city,Montevideo
624,stadium,Constant_Vanden_Stock_Stadium
624,season,2011
624,manager,Veit_Luks
625,index,124538
625,name,Abdalla_Susannne
625,surname,Hoare
625,birthyear,1982
625,birthplace,Gulfport
625,position,Midfield
625,team,Valencia_CF
625,city,Montevideo
625,stadium,Constant_Vanden_Stock_Stadium
625,season,2011
625,manager,Veit_Luks
626,index,124647
626,name,Abdalla_Susannne
626,surname,Hoare
626,birthyear,1982
626,birthplace,Gulfport
626,position,Defender
626,team,SV_Werder_Bremen
626,city,Barcelona
626,stadium,Boleyn_Ground
626,season,2014
626,manager,Sigenobu_Bodagala
627,index,124793
627,name,Abdalla_Susannne
627,surname,Hoare
627,birthyear,1982
627,birthplace,Gulfport
627,position,Midfield
627,team,Valencia_CF
627,city,Montevideo
627,stadium,Constant_Vanden_Stock_Stadium
627,season,2011
627,manager,Veit_Luks
628,index,124891
628,name,Abdalla_Susannne
628,surname,Hoare
628,birthyear,1982
628,birthplace,Gulfport
628,position,Defender
628,team,SV_Werder_Bremen
628,city,Barcelona
628,stadium,Boleyn_Ground
628,season,2014
628,manager,Sigenobu_Bodagala
629,index,124960
629,name,Abdalla_Susannne
629,surname,Hoare
629,birthyear,1982
629,birthplace,Gulfport
629,position,Midfield
629,team,Valencia_CF
629,city,Montevideo
629,stadium,Constant_Vanden_Stock_Stadium
629,season,2011
629,manager,Veit_Luks
630,index,125348
630,name,Abdalla_Susannne
630,surname,Hoare
630,birthyear,1982
630,birthplace,Gulfport
630,position,Midfield
630,team,Valencia_CF
630,city,Montevideo
630,stadium,Constant_Vanden_Stock_Stadium
630,season,2011
630,manager,Veit_Luks
631,index,125355
631,name,Abdalla_Susannne
631,surname,Hoare
631,birthyear,1982
631,birthplace,Gulfport
631,position,Midfield
631,team,Valencia_CF
631,city,Montevideo
631,stadium,Constant_Vanden_Stock_Stadium
631,season,2011
631,manager,Veit_Luks
632,index,125568
632,name,Abdalla_Susannne
632,surname,Hoare
632,birthyear,1982
632,birthplace,Gulfport
632,position,Defender
632,team,SV_Werder_Bremen
632,city,Barcelona
632,stadium,Boleyn_Ground
632,season,2014
632,manager,Sigenobu_Bodagala
633,index,125736
633,name,Abdalla_Susannne
633,surname,Hoare
633,birthyear,1982
633,birthplace,Gulfport
633,position,Defender
633,team,SV_Werder_Bremen
633,city,Barcelona
633,stadium,Boleyn_Ground
633,season,2014
633,manager,Sigenobu_Bodagala
634,index,125890
634,name,Abdalla_Susannne
634,surname,Hoare
634,birthyear,1982
634,birthplace,Gulfport
634,position,Defender
634,team,SV_Werder_Bremen
634,city,Barcelona
634,stadium,Boleyn_Ground
634,season,2014
634,manager,Sigenobu_Bodagala
635,index,125948
635,name,Abdalla_Susannne
635,surname,Hoare
635,birthyear,1982
635,birthplace,Gulfport
635,position,Midfield
635,team,Valencia_CF
635,city,Montevideo
635,stadium,Constant_Vanden_Stock_Stadium
635,season,2011
635,manager,Veit_Luks
636,index,126078
636,name,Abdalla_Susannne
636,surname,Hoare
636,birthyear,1982
636,birthplace,Gulfport
636,position,Midfield
636,team,Valencia_CF
636,city,Montevideo
636,stadium,Constant_Vanden_Stock_Stadium
636,season,2011
636,manager,Veit_Luks
637,index,126171
637,name,Abdalla_Susannne
637,surname,Hoare
637,birthyear,1982
637,birthplace,Gulfport
637,position,Defender
637,team,SV_Werder_Bremen
637,city,Barcelona
637,stadium,Boleyn_Ground
637,season,2014
637,manager,Sigenobu_Bodagala
638,index,126750
638,name,Abdalla_Susannne
638,surname,Hoare
638,birthyear,1982
638,birthplace,Gulfport
638,position,Midfield
638,team,Valencia_CF
638,city,Montevideo
638,stadium,Constant_Vanden_Stock_Stadium
638,season,2011
638,manager,Veit_Luks
639,index,126849
639,name,Abdalla_Susannne
639,surname,Hoare
639,birthyear,1982
639,birthplace,Gulfport
639,position,Midfield
639,team,Valencia_CF
639,city,Montevideo
639,stadium,Constant_Vanden_Stock_Stadium
639,season,2011
639,manager,Veit_Luks
640,index,127025
640,name,Abdalla_Susannne
640,surname,Hoare
640,birthyear,1982
640,birthplace,Gulfport
640,position,Defender
640,team,SV_Werder_Bremen
640,city,Barcelona
640,stadium,Boleyn_Ground
640,season,2014
640,manager,Sigenobu_Bodagala
641,index,127145
641,name,Abdalla_Susannne
641,surname,Hoare
641,birthyear,1982
641,birthplace,Gulfport
641,position,Midfield
641,team,Valencia_CF
641,city,Montevideo
641,stadium,Constant_Vanden_Stock_Stadium
641,season,2011
641,manager,Veit_Luks
642,index,127567
642,name,Abdalla_Susannne
642,surname,Hoare
642,birthyear,1982
642,birthplace,Gulfport
642,position,Midfield
642,team,Valencia_CF
642,city,Montevideo
642,stadium,Constant_Vanden_Stock_Stadium
642,season,2011
642,manager,Veit_Luks
643,index,127740
643,name,Abdalla_Susannne
643,surname,Hoare
643,birthyear,1982
643,birthplace,Gulfport
643,position,Defender
643,team,SV_Werder_Bremen
643,city,Barcelona
643,stadium,Boleyn_Ground
643,season,2014
643,manager,Sigenobu_Bodagala
644,index,127772
644,name,Abdalla_Susannne
644,surname,Hoare
644,birthyear,1982
644,birthplace,Gulfport
644,position,Defender
644,team,SV_Werder_Bremen
644,city,Barcelona
644,stadium,Boleyn_Ground
644,season,2014
644,manager,Sigenobu_Bodagala
645,index,127861
645,name,Abdalla_Susannne
645,surname,Hoare
645,birthyear,1982
645,birthplace,Gulfport
645,position,Midfield
645,team,Valencia_CF
645,city,Montevideo
645,stadium,Constant_Vanden_Stock_Stadium
645,season,2011
645,manager,Veit_Luks
646,index,128161
646,name,Abdalla_Susannne
646,surname,Hoare
646,birthyear,1982
646,birthplace,Gulfport
646,position,Midfield
646,team,Valencia_CF
646,city,Montevideo
646,stadium,Constant_Vanden_Stock_Stadium
646,season,2011
646,manager,Veit_Luks
647,index,128374
647,name,Abdalla_Susannne
647,surname,Hoare
647,birthyear,1982
647,birthplace,Gulfport
647,position,Midfield
647,team,Valencia_CF
647,city,Montevideo
647,stadium,Constant_Vanden_Stock_Stadium
647,season,2011
647,manager,Veit_Luks
648,index,128400
648,name,Abdalla_Susannne
648,surname,Hoare
648,birthyear,1982
648,birthplace,Gulfport
648,position,Defender
648,team,SV_Werder_Bremen
648,city,Barcelona
648,stadium,Boleyn_Ground
648,season,2014
648,manager,Sigenobu_Bodagala
649,index,128541
649,name,Abdalla_Susannne
649,surname,Hoare
649,birthyear,1982
649,birthplace,Gulfport
649,position,Defender
649,team,SV_Werder_Bremen
649,city,Barcelona
649,stadium,Boleyn_Ground
649,season,2014
649,manager,Sigenobu_Bodagala
650,index,128584
650,name,Abdalla_Susannne
650,surname,Hoare
650,birthyear,1982
650,birthplace,Gulfport
650,position,Midfield
650,team,Valencia_CF
650,city,Montevideo
650,stadium,Constant_Vanden_Stock_Stadium
650,season,2011
650,manager,Veit_Luks
651,index,128631
651,name,Abdalla_Susannne
651,surname,Hoare
651,birthyear,1982
651,birthplace,Gulfport
651,position,Midfield
651,team,Valencia_CF
651,city,Montevideo
651,stadium,Constant_Vanden_Stock_Stadium
651,season,2011
651,manager,Veit_Luks
652,index,128737
652,name,Abdalla_Susannne
652,surname,Hoare
652,birthyear,1982
652,birthplace,Gulfport
652,position,Defender
652,team,SV_Werder_Bremen
652,city,Barcelona
652,stadium,Boleyn_Ground
652,season,2014
652,manager,Sigenobu_Bodagala
653,index,128763
653,name,Abdalla_Susannne
653,surname,Hoare
653,birthyear,1982
653,birthplace,Gulfport
653,position,Midfield
653,team,Valencia_CF
653,city,Montevideo
653,stadium,Constant_Vanden_Stock_Stadium
653,season,2011
653,manager,Veit_Luks
654,index,128867
654,name,Abdalla_Susannne
654,surname,Hoare
654,birthyear,1982
654,birthplace,Gulfport
654,position,Defender
654,team,SV_Werder_Bremen
654,city,Barcelona
654,stadium,Boleyn_Ground
654,season,2014
654,manager,Sigenobu_Bodagala
655,index,129597
655,name,Abdalla_Susannne
655,surname,Hoare
655,birthyear,1982
655,birthplace,Gulfport
655,position,Midfield
655,team,Valencia_CF
655,city,Montevideo
655,stadium,Constant_Vanden_Stock_Stadium
655,season,2011
655,manager,Veit_Luks
656,index,129709
656,name,Abdalla_Susannne
656,surname,Hoare
656,birthyear,1982
656,birthplace,Gulfport
656,position,Defender
656,team,SV_Werder_Bremen
656,city,Barcelona
656,stadium,Boleyn_Ground
656,season,2014
656,manager,Sigenobu_Bodagala
657,index,129803
657,name,Abdalla_Susannne
657,surname,Hoare
657,birthyear,1982
657,birthplace,Gulfport
657,position,Midfield
657,team,Valencia_CF
657,city,Montevideo
657,stadium,Constant_Vanden_Stock_Stadium
657,season,2011
657,manager,Veit_Luks
658,index,129857
658,name,Abdalla_Susannne
658,surname,Hoare
658,birthyear,1982
658,birthplace,Gulfport
658,position,Defender
658,team,SV_Werder_Bremen
658,city,Barcelona
658,stadium,Boleyn_Ground
658,season,2014
658,manager,Sigenobu_Bodagala
659,index,129963
659,name,Abdalla_Susannne
659,surname,Hoare
659,birthyear,1982
659,birthplace,Gulfport
659,position,Defender
659,team,SV_Werder_Bremen
659,city,Barcelona
659,stadium,Boleyn_Ground
659,season,2014
659,manager,Sigenobu_Bodagala
660,index,130247
660,name,Abdalla_Susannne
660,surname,Hoare
660,birthyear,1982
660,birthplace,Gulfport
660,position,Midfield
660,team,Valencia_CF
660,city,Montevideo
660,stadium,Constant_Vanden_Stock_Stadium
660,season,2011
660,manager,Veit_Luks
661,index,130328
661,name,Abdalla_Susannne
661,surname,Hoare
661,birthyear,1982
661,birthplace,Gulfport
661,position,Defender
661,team,SV_Werder_Bremen
661,city,Barcelona
661,stadium,Boleyn_Ground
661,season,2014
661,manager,Sigenobu_Bodagala
662,index,130354
662,name,Abdalla_Susannne
662,surname,Hoare
662,birthyear,1982
662,birthplace,Gulfport
662,position,Defender
662,team,SV_Werder_Bremen
662,city,Barcelona
662,stadium,Boleyn_Ground
662,season,2014
662,manager,Sigenobu_Bodagala
663,index,130573
663,name,Abhaya_Win
663,surname,Senator
663,birthyear,1978
663,birthplace,El
663,position,Forward
663,team,P.a.o.k_Fc
663,city,Brasilia
663,stadium,King_Power_Stadium
663,season,2012
663,manager,Xiaomin_Saoudi
664,index,130937
664,name,Abdalla_Susannne
664,surname,Hoare
664,birthyear,1982
664,birthplace,Gulfport
664,position,Midfield
664,team,Valencia_CF
664,city,Montevideo
664,stadium,Constant_Vanden_Stock_Stadium
664,season,2011
664,manager,Veit_Luks
665,index,131024
665,name,Abdalla_Susannne
665,surname,Hoare
665,birthyear,1982
665,birthplace,Gulfport
665,position,Midfield
665,team,Valencia_CF
665,city,Montevideo
665,stadium,Constant_Vanden_Stock_Stadium
665,season,2011
665,manager,Veit_Luks
666,index,131685
666,name,Abdalla_Susannne
666,surname,Hoare
666,birthyear,1982
666,birthplace,Gulfport
666,position,Defender
666,team,SV_Werder_Bremen
666,city,Barcelona
666,stadium,Boleyn_Ground
666,season,2014
666,manager,Sigenobu_Bodagala
667,index,132008
667,name,Abdalla_Susannne
667,surname,Hoare
667,birthyear,1982
667,birthplace,Gulfport
667,position,Midfield
667,team,Valencia_CF
667,city,Montevideo
667,stadium,Constant_Vanden_Stock_Stadium
667,season,2011
667,manager,Veit_Luks
668,index,132376
668,name,Abdalla_Susannne
668,surname,Hoare
668,birthyear,1982
668,birthplace,Gulfport
668,position,Midfield
668,team,Valencia_CF
668,city,Montevideo
668,stadium,Constant_Vanden_Stock_Stadium
668,season,2011
668,manager,Veit_Luks
669,index,132649
669,name,Abdalla_Susannne
669,surname,Hoare
669,birthyear,1982
669,birthplace,Gulfport
669,position,Midfield
669,team,Valencia_CF
669,city,Montevideo
669,stadium,Constant_Vanden_Stock_Stadium
669,season,2011
669,manager,Veit_Luks
670,index,132666
670,name,Abdalla_Susannne
670,surname,Hoare
670,birthyear,1982
670,birthplace,Gulfport
670,position,Defender
670,team,SV_Werder_Bremen
670,city,Barcelona
670,stadium,Boleyn_Ground
670,season,2014
670,manager,Sigenobu_Bodagala
671,index,132702
671,name,Abdalla_Susannne
671,surname,Hoare
671,birthyear,1982
671,birthplace,Gulfport
671,position,Midfield
671,team,Valencia_CF
671,city,Montevideo
