fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Hubert,Schroeppel,M,802,234-7741,SAINT JOHNSBURY CENTER,VT,5863,M,Y,10000,3.6,0,6600,3300
Asawaree,Sartori,F,973,683-7666,POMPTON LAKES,NJ,7442,M,N,5000,1.4,0,2000,0
Make,Breuker,M,508,558-2876,NATICK,MA,1760,M,Y,40000,5.3,0,7150,1000
Hirotsugu,Baudet,M,860,967-8422,,CT,6087,M,N,5000,3.0,0,24500,0
Hartmut,Frtzson,F,908,339-9856,EAST ORANGE,NJ,7019,S,Y,95000,2.5828125,1000,0,1500
Annegret,Maquelin,,203,263-9503,WATERBURY,CT,6724,M,N,35000,5.0,0,24500,0
Arupratan,Wahab,M,207,596-7216,FARMINGDALE,ME,4344,M,N,20000,8.5,0,5700,0
Mrinalini,Canepa,F,203,209-3525,HARTFORD,CT,6115,M,N,75000,5.0,0,24500,0
Yoshiyuki,Waheed,F,401,619-2428,PROVIDENCE,RI,2904,M,Y,40000,0.0,0,0,0
Gernot,Redon,M,939,443-8397,GUAYNABO,PR,966,S,Y,95000,0.0,0,0,0
Farzin,Biron,M,781,323-8240,WEST FALMOUTH,MA,2574,M,N,30000,5.3,0,7150,0
Yulu,Kasprzak,M,603,350-1199,CORNISH,NH,3745,M,Y,80000,0.0,0,0,0
Hari,Dingel,F,207,618-4373,NORTH BRIDGTON,ME,4057,M,Y,50000,8.5,0,5700,2850
Lissa,Velasevic,F,203,507-7077,EAST LYME,CT,6333,S,N,100000,5.0,12750,0,0
Irek,Diener,M,787,175-3862,BAYAMON,PR,957,M,N,70000,0.0,0,0,0
Geir,Chinal,M,401,708-5077,PORTSMOUTH,RI,2871,S,N,5000,0.0,0,0,0
Mizuhito,Shindo,M,802,162-7982,CENTER RUTLAND,VT,5736,S,Y,35000,3.7014668,3300,0,3300
Akimou,Kitakami,,787,435-6657,TOA ALTA,PR,953,S,Y,5000,0.0,0,0,0
Robi,Lesueur,F,802,456-7239,WARREN,VT,5674,M,N,60000,4.1988535,0,6600,0
Aurore,Pero,M,939,372-3131,AGUADILLA,PR,605,S,Y,100000,0.0,0,0,0
Josiane,Cotta,F,201,115-4152,CHERRY HILL,NJ,8003,M,Y,45000,1.7942707999999998,0,2000,1500
Vishal,Drobnik,F,401,810-6532,WAKEFIELD,RI,2880,S,Y,45000,0.0,0,0,0
Georghios,Middleditch,F,401,761-2344,EAST PROVIDENCE,RI,2914,M,N,40000,0.0,0,0,0
Viviana,Kabat,F,860,168-2724,NORTH WESTCHESTER,CT,6474,S,Y,20000,5.0,12750,0,0
Jeane,Minor,F,401,501-3125,GLENDALE,RI,2826,M,Y,50000,0.0,0,0,0
Diamantino,Rohrbach,M,848,947-5638,MINE HILL,NJ,7803,S,Y,60000,2.0308332,1000,0,1500
Saso,Guerrieri,F,203,721-8531,NEW HAVEN,CT,6506,S,N,70000,5.0,12750,0,0
Foto,Dollas,F,860,330-1666,WALLINGFORD,CT,6494,S,Y,35000,5.0,12750,0,0
Yongcheng,Bara,M,939,947-4707,JAYUYA,PR,664,S,N,60000,0.0,0,0,0
Amitabha,Chown,eF,508,581-5811,GILL,MA,1354,S,N,55000,5.3,3575,0,0
Sahrah,Sentance,M,802,898-8845,CHELSEA,VT,5038,S,N,25000,3.6,3300,0,0
Shangzhi,Daneels,F,781,827-2130,FRAMINGHAM,MA,1705,M,N,100000,5.3,0,7150,0
Katsumi,Ziavras,F,848,400-2479,NEWARK,NJ,7101,S,N,15000,1.4,1000,0,0
Nihal,Bondorf,F,203,162-4733,PRESTON,CT,6365,S,Y,15000,5.0,12750,0,0
Zhidong,Lovis,F,939,215-2065,BAYAMON,PR,957,M,N,85000,0.0,0,***,0
Azuma,Scollo,F,413,682-9097,HAMPDEN,MA,1036,M,N,80000,5.3,0,7150,0
Kangwoo,Dinsenmeyer,F,787,224-7259,CANOVANAS,PR,729,S,Y,75000,0.0,0,0,0
Dajun,Broome,M,603,627-4777,MARLOW,NH,3456,M,Y,45000,0.0,0,0,0
Ori,Melichar,F,207,373-6182,EAST MACHIAS,ME,4630,M,N,5000,2.2135036,0,5700,0
Sujeet,Seuren,F,787,829-3249,LOIZA,PR,772,S,Y,25000,0.0,0,0,0
Leszek,Gupte,M,401,119-3261,RUMFORD,RI,2916,M,N,60000,0.0,0,0,0
Vicente,Gerber,M,908,447-3196,DEMAREdST,NJ,7627,M,N,80000,2.34625,0,2000,0
Munish,Chesneaux,M,401,652-2501,GREENVILLE,RI,2828,M,Y,55000,0.0,0,0,0
Minh,Braams,M,860,946-4936,VOLUNTOWN,CT,6384,S,N,45000,5.0,12750,0,0
Tamitha,Lavin,F,351,960-4426,CHICOPEE,MA,1014,M,N,75000,5.3,***,7150,0
Francky,Struble,F,860,582-4557,CENTERBROOK,CT,6409,M,Y,35000,5.0,0,24500,0
Gurmeet,Henders,,774,681-2761,CAMBRIDGE,MA,2140,S,N,80000,5.3,3i575,0,0
Alfonso,Bal,qF,973,254-6349,ANDOVER,NiJ,7821,S,N,90000,2.5039582,1000,0,0
Kristin,Sollner,F,401,670-1291,PAWTUCKET,RI,2860,S,Y,60000,0.0,0,0,0
Kazumiti,Demoen,F,802,295-6743,JOHNSON,VT,5656,M,Y,10000,3.6,0,6600,3300
Chiaki,Boville,M,603,232-5633,NEW LONDON,NH,3257,M,N,35000,0.0,0,0,0
Naoyoshi,Mancoridis,F,603,183-9801,MANCHESTER,NH,3101,S,N,75000,0.0,0,0,0
Jinhwan,Siprelle,M,787,377-8598,PONCE,PR,731,S,N,70000,0.0,0,0,0
Oscal,Vignes,M,603,122-6182,RYE,NH,3870,S,Y,65000,0.0,0,0,0
Ilaria,Avritzer,M,802,725-2624,EAST THETFORD,VT,5043,M,N,55000,4.099376,0,6600,
Guoliang,Radi,F,617,839-1393,BARNSTABLE,MA,2630,M,N,45000,5.3,0,7150,0
Georg,Demri,F,609,390-2294,BUTTZVILLE,NJ,7829,M,Y,85000,2.4251041,0,,1500
Hirokazu,Schwertel,M,207,925-1907,TOPSFIELD,ME,4490,S,Y,65000,8.5,2850,0,2850
Nuel,Vogler,F,201,184-8250,WEST MILFORD,NJ,7480,M,N,45000,1.7942707999999998,0,2000,0
Tetsushi,McQuire,M,207,907-7233,KINGMAN,ME,4451,S,N,25000,8.5,2850,0,
LiWu,Vandervoorde,F,787,426-5243,GUAYNABO,PR,970,M,N,25000,0.0,0,0,0
Bommadevara,Cosmadopoulos,F,802,118-5088,PEACHAM,VT,5862,S,N,85000,4.69624,3300,0,0
Talia,Ghahramani,F,203,951-5368,STEVENSON,CT,6491,M,N,70000,5.0,0,24500,0
Yvette,Mehrmann,M,978,935-5105,ELMWOOD,MA,2337,S,Y,100000,5.3,3575,0,000
Spyridon,Jingmin,F,787,304-6651,ARECIBO,PR,613,M,N,100000,0.0,0,0,0
Pavel,Pragasky,F,401,531-7856,CRANSTON,RI,2910,S,Y,70000,0.0,0,0,0
Adib,Nitta,M,508,953-5288,ONSET,MA,2558,M,N,100000,5.3,0,7150,0
Jess,Kamkar,F,401,521-8620,PROVIDENCE,RI,2903,M,Y,35000,0.0,0,0,0
Kishor,Hobbs,F,862,515-1956,BELLMAWR,NJ,8099,S,N,25000,1.4788542,1000,f0,0
Michinori,Bak,M,207,648-2794,ORONO,ME,4473,S,N,25000,8.5,2850,0,0
Montgomery,Houtekamer,M,401,749-6221,CAROLINA,RI,2812,M,N,25000,0.0,0,0,0
Joanthan,Gerace,F,774,441-6153,OAKHAM,MA,1068,M,Y,20000,5.3,0,7150,1000
Manoranjan,Weener,F,603,107-9827,GUILD,NH,3754,M,Y,20000,0.0,0,0,0
Ryosuke,Kurbel,F,939,118-3430,PONCE,PR,730,S,Y,15000,0.0,0,0,0
Ophir,Taubman,M,207,811-2649,FREEPORT,ME,4032,S,Y,5000,2.2135036,2850,0,2850
Hongchi,Tedrick,F,802,976-6400,SOUTH WOODSTOCK,VT,5071,S,N,15000,3.6,3300,0,0
Takuji,Bromley,M,802,873-5733,EAST RYEGATE,VT,5042,S,N,35000,3.7014668,3300,0,0
Lurdes,Lundelius,M,401,825-5720,CLAYVILLE,RI,2815,S,Y,5000,0.0,0,0,0
Zhimin,Szymczak,M,401,276-2493,CLAYVILLE,RI,2815,M,Y,10000,0.0,0,0,0
Vaclav,Chweh,M,401,615-7712,HOPE VALLEY,RI,2832,M,N,80000,0.0,0,0,0
Loretta,Cusworth,F,401,405-7157,OAKLAND,RI,2858,S,N,30000,0.0,0,0,0
Les,Plumb,F,802,132-3263,WATERBURY CENTER,VT,5677,S,N,50000,3.9998987,3300,0,0
Igal,Fosse,M,978,407-5778,ROSLINDALE,MA,2131,M,N,55000,5.3,0,7150,0
Mingshien,Lascarides,F,201,457-1093,EAST ORANGE,NJ,7019,S,N,5000,1.4,1000,0,0
Esti,Nori,F,401,755-8652,SMITHFIELD,RI,2917,M,N,55000,0.0,0,0,0
Meliu,Janardhan,M,203,360-7960,WALLINGFORD,CT,6495,S,N,60000,5.0,12750,0,0
Zhiliang,Benaroch,F,603,464-9338,HENNIKER,NH,3242,M,Y,10000,0.0,0,0,0
Motoyasu,Devgan,F,939,638-9521,ARECIBO,PR,614,M,N,60000,0.0,0,0,0
Noriyuki,Manchala,M,802,606-2834,SAINT JOHNSBURY,VT,5819,S,N,20000,3.6,3300,0,0
Kamil,Skronn,M,781,253-6672,BROCKTON,MA,2302,M,N,60000,5.3,0,7150,0
Hantak,Przybyski,F,203,362-6778,WOLCOTT,CT,6716,M,N,35000,5.0,,24500,0
Fang,Melkman,F,401,736-1985,GREENVILLE,RI,2828,S,N,20000,0.0,0,0,0
Gerbert,Lichtenecker,M,939,584-6045,JUANA DIAZ,PR,795,M,N,75000,0.0,0,0,0
Huihuang,Sekaran,M,781,613-7938,MENDON,MA,1756,M,N,60000,5.3,0,7150,0
Athanasios,Matteucci,M,207,862-8952,BAR HARBOR,ME,4609,M,N,15000,6.9580293000000015,0,5700,0
Angela,Huckenbeck,M,860,748-1875,ROXBURY,CT,6783,S,Y,25000,5.0,12750,0,0
Kesavan,Roddick,M,207,700-6934,NORTH TURNER,ME,4266,M,Y,65000,8.5,0,5700,2850
Yung,Romoli,M,802,168-3092,CONCORD,VT,5824,S,Y,75000,4.497285400000001,3300,0,3300
Kaoru,Kuhnemann,M,939,221-6054,JAYUYA,PR,664,M,Y,90000,0.0,0,0,0
Kumkum,Wegenkittl,F,603,914-4599,CONCORD,NH,3302,S,Y,85000,0.0,0,0,0
Vivek,Paradis,F,603,818-8956,SUNAPEE,NH,3782,S,N,60000,0.0,0,0,0
Gediminas,Collings,F,603,336-8907,,NH,3302,M,Y,90000,0.0,0,0,0
Joonhee,Kapp,,401,981-5329,FORESTDALE,RI,2824,M,Y,85000,0.0,0,0,0
Hae,Murty,M,774,644-7678,BEDFORD,MA,1730,S,N,40000,5.3,3575,0,0
Fumiyuki,Llado,M,603,596-6180,SOUTH ACWORTH,NH,3607,M,Y,25000,0.0,0,0,0
Jackson,Jedlinsky,M,207,480-2473,DENMARK,ME,4022,S,Y,65000,8.5,2850,0,2850
Roslyn,Balfanz,F,401,652-1159,WARWICK,RI,2889,S,Y,70000,0.0,0,0,0
Michel,Pillow,F,781,593-5812,MARSHFIELD,MA,2050,M,Y,35000,5.3,0,7150,1000
Matteo,Haarhoff,F,603,565-1030,DOER,NH,3821,S,N,40000,0.0,0,0,0
Huaqing,Trivett,F,860,816-9271,BRIDGEPORT,CT,6608,S,Y,35000,5.0,12750,0,0
Vlad,Newstead,F,401,358-2495,PROVIDENCE,RI,2909,S,Y,15000,0.0,0,0,0
Anupam,Ziavras,F,732,624-5375,BROWNS MILLS,NJ,8015,S,N,20000,1.4,1000,0,0
Shouhuai,Blumberg,M,203,660-4659,WAUREGAN,CT,6387,S,N,65000,5.0,12750,0,0
Nachimuthu,Schwartzbauer,F,603,377-4674,CHICHESTER,NH,3258,M,N,75000,0.0,0,0,0
Nga,Winograd,F,207,833-4851,BAILEY ISLAND,ME,4003,M,N,45000,8.5,0,5700,0
Kikuo,Kiyama,F,603,859-7867,STINSON LAKE,NH,3274,M,N,90000,0.0,0,0,0
Yijie,Riccone,F,860,494-8202,NEW BRITAIN,CT,6052,M,Y,5000,3.0,0,24500,0
Zahir,Shirai,M,857,426-2346,BOSTON,MA,2127,S,N,100000,5.3,3575,0,0
Phaiboon,Rebeuf,F,787,907-4409,PENUELAS,PR,624,M,Y,30000,0.0,0,0,0
Brajendra,Tisdall,F,203,978-3702,STONINGTON,CT,6378,M,Y,85000,5.0,0,24500,0
Gwang,Chakroborty,M,787,958-9144,LOIZA,PR,772,M,Y,15000,0.0,0,0,0
Golgen,Kerntopf,F,508,391-3976,MEDWAY,MA,2053,M,Y,15000,5.3,0,7150,1000
Aqeel,Richters,M,207,908-3925,SOUTH BRISTOL,ME,4568,S,Y,55000,8.5,2850,0,2850
Jerzy,Lehtovaara,,856,318-9122,OAKLAND,NJ,7436,M,N,95000,2.5828125,0,2000,0
Chusei,Deb,F,603,591-9552,AUBURN,NH,3032,M,N,70000,0.0,0,0,0
Guhan,Can,M,339,187-9699,BOSTON,AM,2112,M,Y,55000,5.3,0,7150,1000
Kyhyun,Rotger,F,802,567-6105,NEWPORT,VT,5855,S,N,20000,3.6,3300,0,0
Atte,Stemann,M,860,318-4956,CLINTON,CT,6413,M,Y,70000,5.0,0,24500,0
Hosahalli,Xiaowen,F,401,983-5676,EAST GREENWICH,RI,2818,S,N,45000,0.0,0,0,0
Koldo,Straubing,F,603,857-3585,MONROE,NH,3771,S,N,40000,0.0,0,0,0
Naeem,Pehl,F,203,622-1522,HARTFORD,CT,6120,S,N,35000,5.0,12750,0,0
Ravi,Ranganath,F,787,623-1859,LUQUILLO,,773,S,N,35000,0.0,0,0,0
Iztok,Rheingans,M,401,387-7312,MAPLEVILLE,RI,2839,M,Y,75000,0.0,0,0,0
Esteban,Goodwyn,M,603,292-2329,ROCHESTER,NH,3867,M,N,50000,0.0,0,0,0
Gerald,Tolba,F,207,221-6192,SMITHFIELD,ME,4978,S,Y,70000,8.5,2850,0,2850
Elizabeth,Klinke,F,203,905-4934,EAST CANAAN,CT,6024,M,Y,100000,5.0,0,24500,0
Jackie,Lazard,F,781,209-2198,WESTBOROUGH,MA,1580,S,Y,95000,5.3,3575,0,1000
Angel,Despeyroux,wF,802,707-1801,WEST CHARLESTON,VT,5872,S,N,5000,3.6,3300,0,0
Daisy,Pierer,F,802,965-9081,EDEN MILLS,VT,5653,M,Y,85000,4.69624,0,6600,3300
Bokyung,Chueh,F,203,108-8306,PUTNAM,CT,6260,S,N,10000,0.0,12750,0,0
Jiawei,Zoller,F,207,692-4467,PORT CLYDE,ME,4855,M,Y,75000,8.5,0,5700,2850
Tieng,Oppliger,F,207,965-9412,WESTFIELD,ME,4787,S,Y,45000,8.5,2850,0,
Vanio,Neiman,F,939,824-6638,PONCE,PR,733,M,N,85000,0.0,0,0,0
Wouter,Thallinger,F,860,995-9421,COLUMBIA,CT,6237,S,Y,75000,5.0,12750,0,0
Tapio,Gascon,M,802,242-3800,GAYSVILLE,VT,5746,S,N,25000,3.6,3300,0,0
Isamu,Stroud,F,603,567-2295,LANCASTER,NH,3584,M,N,30000,0.0,0,0,0
Merle,Clenshaw,M,860,143-1168,WOODBRIDGE,CT,6525,M,Y,5000,3.0,0,24500,0
Haichen,Chappelet,M,351,372-8807,NORTH AMHERST,MA,1059,M,N,5000,5.3,0,7150,0
Hongji,Sulack,M,732,137-7809,CHATHAM,NJ,7928,M,N,15000,1.4,0,2000,0
Juzhen,Dkaki,M,973,430-1791,GILLETTE,NJ,7933,S,N,60000,2.0308332,1000,0,0
Lillian,Levergood,F,207,127-3019,EAST ORLAND,ME,4431,M,Y,55000,8.5,0,5700,2850
Colm,Raveh,M,781,177-9629,HYDE PARK,MA,2136,M,N,50000,5.3,0,7150,0
Katy,Blumberg,M,603,471-7019,,NH,3262,M,N,5000,0.0,0,0,0
Osni,Ratto,F,939,385-7656,NARANJITO,PR,719,S,N,100000,0.0,0,0,0
Zhigen,Wooldridge,M,978,803-5363,WEST BARNSTABLE,MA,2668,S,N,30000,5.3,3575,0,0
Ute,Chevallet,M,802,557-5611,NORTH SPRINGFIELD,VT,5150,S,N,5000,3.6,3300,0,0
Jurn,Itazaki,F,603,651-9292,WEST OSSIPEE,NH,3890,M,N,25000,0.0,0,0,0
Mimi,Aberer,F,802,600-7057,,VT,5059,S,Y,35000,3.7014668,3300,0,3300
Nariankadu,Anquetil,M,603,286-5362,GUILD,NH,3754,S,N,50000,0.0,0,0,0
Hirotsugo,Albuquerque,F,848,529-8929,SADDLE BROOK,NJ,7663,M,N,70000,2.1885417,0,2000,0
Razvan,Highland,M,802,740-3567,HARTFORD,VT,5047,S,Y,100000,4.9946720000000004,3300,0,3300
Shilpa,Skowron,F,787,259-9113,AGUADILLA,PR,603,S,N,10000,0.0,0,0,0
Kow,Czap,F,207,418-9836,STEUBEN,ME,4680,M,N,75000,8.5,0,5700,0
Martial,Nishizawa,M,973,536-8114,COLLINGSWOOD,NJ,8108,M,Y,65000,2.1096876,0,2000,1500
Rajanarayanan,Huxford,F,787,478-7176,ROSARIO,PR,636,S,N,100000,0.0,0,0,0
Watani,Giachin,F,603,226-7412,CENTER BARNSTEAD,NH,3225,M,Y,30000,0.0,0,0,0
Zeynep,Forte,M,787,373-5897,PONCE,PR,728,M,Y,45000,0.0,0,0,0
Marianne,Carlstrom,F,207,148-9557,ETNA,ME,4434,M,N,75000,8.5,0,5700,0
Jieyu,Gupte,M,508,577-1343,GOSHEN,MA,1032,M,N,50000,5.3,0,7150,0
Pamela,Burneau,M,603,670-1445,ROCHESTER,NH,3867,S,Y,10000,0.0,0,0,
Sigmund,Swiler,M,401,194-8960,PROVIDENCE,RI,2901,M,N,10000,0.0,0,0,0
Edson,Dziadosz,F,781,638-2130,,MA,1434,M,Y,30000,5.3,0,7150,1000
Xuequn,Lampe,M,207,605-9000,FRYEBUGR,ME,4037,M,N,25000,8.5,0,5700,0
Paraic,Milne,F,939,480-8918,COTuO LAUREL,PR,780,M,Y,90000,0.0,0,0,0
Terilyn,Woerkom,F,207,326-7960,LINCOLNVILLE,ME,4849,S,N,70000,8.5,2850,0,0
Vinko,Roijakkers,M,603,485-6065,HILL,NH,3243,M,N,35000,0.0,0,0,0
Yanqing,Bhuyan,M,423,293-2379,NEW DURHAM,NH,3855,S,N,50000,0.0,0,0,0
Shamik,Bleistein,F,207,137-1213,BATH,ME,4530,S,Y,10000,4.5857663,2850,0,2850
Yanqiang,Tekampe,F,802,641-2893,WEBSTERVILLE,VT,5678,S,N,95000,4.8951945,3300,0,0
Chandramouli,Xerokostas,M,860,218-6508,NEW HAVEN,CT,6503,S,Y,30000,5.0,12750,0,0
Kokou,Merani,M,207,235-7221,SEBEC,ME,4481,M,Y,25000,8.5,0,5700,2850
Cui,Deren,M,401,195-2891,WARWICK,RI,2886,S,N,80000,0.0,0,0,0
Quing,Calingaert,M,603,147-9679,SPOFFORD,NH,3462,M,Y,10000,0.0,0,0,0
Adas,Swiler,M,939,829-4353,HUMACAO,PR,791,M,N,85000,0.0,0,,0
Maik,Stuckey,M,207,347-9519,NEWRY,ME,4261,S,Y,35000,8.5,2850,0,2850
Seiichi,Robson,F,802,559-3217,ORLEANS,VT,5860,S,Y,95000,4.8951945,3300,0,3300
Houari,Berwick,M,603,844-4219,DANVILLE,NH,3819,M,Y,40000,0.0,0,0,0
Jinx,Berdichevsky,M,802,684-4391,FAIRFAX,VT,5454,S,N,20000,3.6,3300,0,0
Muckai,Popplestone,F,203,526-8265,STAFFORD,CT,6075,S,Y,90000,5.0,12750,0,0
Zhidong,MacLachlan,F,508,498-7187,GRAFTON,MA,1519,S,Y,35000,5.3,3575,0,1000
Einat,Klyachko,F,609,152-8017,LITTLE FALLS,NJ,7424,S,N,75000,2.2673959999999997,1000,0,0
Parto,Choon,M,401,765-1194,WESTERLY,RI,2891,S,Y,85000,0.0,0,0,0
Shenze,Marakakis,F,860,339-1536,RIVERTON,CT,6065,S,N,85000,5.0,12750,0,0
Youcef,Weismantel,M,860,159-8224,STAFFORD SPRINGS,CT,6076,M,N,75000,5.0,0,24500,0
Mika,Eickermann,F,401,403-4068,CRANSTON,RI,2921,S,Y,45000,0.0,0,0,0
Iztok,Meszyk,M,603,716-1564,CONCORD,NH,3305,S,Y,10000,0.0,0,0,0
Janjao,Gove,M,787,523-8465,PONCE,PR,717,M,Y,95000,0.0,0,0,0
Kenroku,Etzioni,F,603,487-6366,NEW CASTLE,NH,3854,S,Y,40000,0.0,0,0,0
Mingsheng,Milojicic,M,787,130-8242,SAN JUAN,PR,928,M,N,90000,0.0,0,v0,0
Jozo,Giunchiglia,M,603,977-2874,DEERIELD,,3037,S,N,25000,0.0,0,0,0
Kyo,Rusmann,F,203,178-1635,GREENWICH,CT,6832,S,N,45000,5.0,12750,0,0
Susannne,Banerji,F,860,214-2622,PLYMOUTH,CT,6782,S,Y,70000,5.0,12750,0,0
Conrad,Hofstetter,M,207,869-3057,WEST PARIS,ME,4289,M,Y,25000,8.5,0,5700,2850
Lori,Sandrasegaran,M,802,965-9267,MONTGOMERY,VT,5470,M,Y,80000,4.5967627,0,6600,3300
Bosheng,Pinkas,M,862,638-7931,BEDMINSTER,NJ,7921,S,N,35000,1.6365625,1000,,0
Emil,Fenstermacher,M,802,171-7534,BENSON,VT,5731,S,N,20000,3.6,3300,0,0
Einar,Sirmakessis,F,860,725-5887,ANSONIA,CT,6401,S,N,10000,0.0,12750,0,0
Holgard,Giegerich,M,207,898-3752,BINGHAM,ME,4920,S,N,30000,8.5,2850,0,0
Khue,Pokorny,F,978,817-9541,DRURY,MA,1343,S,Y,50000,5.3,3575,0,1000
Gurdeep,Kriebel,M,401,146-2193,EAST GREENWICH,RI,2818,S,Y,5000,0.0,0,0,0
Glauco,Brunt,M,774,132-8670,LYNN,MA,1904,M,N,40000,5.3,0,7150,0
Becky,Uthaisombut,M,802,983-9931,LUNENBURG,VT,5906,M,N,50000,3.9998987,0,6600,0
Jifeng,Picton,M,603,928-4684,FREMONT,NH,3044,S,N,70000,0.0,0,0,0
Manzur,Reifer,F,860,971-9117,WASHINGTON DEPOT,CT,6794,S,N,70000,5.0,12750,0,0
Sirkka,Bednarek,F,860,494-9664,OXFORD,CT,6478,S,N,90000,5.0,12750,0,0
Wibke,Trachtenberg,F,207,765-2307,EAST BALDWIN,ME,4024,S,N,30000,8.5,2850,0,0
Shreekant,Yeung,F,207,575-5503,MILFORD,ME,4461,M,N,95000,8.5,0,5700,***
Weizhen,Manthey,F,939,330-2652,DROADO,PR,646,S,N,95000,0.0,0,0,0
Junguk,Hedger,M,401,696-3825,PASCOAG,RI,2859,M,N,100000,0.0,0,0,0
Rosemarie,Baud,M,603,853-8804,KINGSTON,NH,3848,M,Y,100000,0.0,0,0,
Bethina,Hiramatsu,F,603,376-5575,CENTER TrUFTONBORO,NH,3816,M,Y,15000,0.0,0,0,0
Chu,Linnemann,M,860,896-5384,FAIRFIELD,CT,6824,S,N,15000,5.0,12750,0,0
Teruji,Cho,F,939,587-9344,SAN JUAN,PR,906,M,Y,80000,0.0,0,***,0
Bud,Zahir,F,603,947-3828,EPPING,NH,3042,S,Y,40000,0.0,0,0,0
Neila,Villalba,M,802,429-1024,MORGAN,VT,5853,M,N,45000,3.9004214,0,6600,0
AbdelAli,Ebcioglu,F,401,658-7598,,RI,2837,S,Y,20000,0.0,0,0,0
Renwei,Volzer,M,401,642-4408,WAKEFIELD,RI,2879,M,N,30000,0.0,0,0,0
Joohack,Gradenigo,F,339,559-9985,BARNSTABLE,MA,2630,M,Y,15000,5.3,0,7150,1000
Yue,Ricardo,M,203,886-7663,GROTON,CT,6340,S,Y,70000,5.0,12750,0,0
Reinder,Bodek,M,787,991-6031,ARECIBO,PR,612,S,Y,15000,0.0,0,0,0
Odysseas,Chandru,M,201,115-9472,HALEDON,J,7538,M,N,85000,2.4251041,0,2000,0
Willm,Boufaida,M,860,767-9072,HARTFORD,CT,6155,S,Y,20000,5.0,12750,0,0
Eskinder,Minas,F,802,162-4175,MILTON,VT,5468,M,N,35000,3.7014668,0,6600,0
Shizuo,Villamor,M,860,561-3395,BROOKFIELD,CT,6804,M,Y,50000,5.0,0,24500,0
Fusatake,Telerman,M,978,534-4837,BOSTON,MA,2116,S,N,45000,5.3,3575,0,0
Gyungho,Chu,M,973,934-5101,PATERSON,NJ,7543,M,N,70000,2.1885417,0,2000,0
Heonshik,Sowizrai,F,781,985-5204,GLOUCESTER,MA,1930,M,Y,5000,5.3,0,7150,1000
Fridtjof,Dantas,F,802,798-3822,CAMBRIDGE,VT,5444,S,Y,95000,4.8951945,3300,0,3300
Ursula,Khajenoori,M,603,861-7770,WEST OSSIPEE,NH,3890,S,N,35000,0.0,0,0,0
Shreekant,Pfalzgraf,F,401,859-8234,JAMESTOWN,RI,2835,S,N,95000,0.0,0,0,0
Konstantin,Wild,,939,159-6920,SAN JUAN,PR,918,M,N,35000,0.0,0,,0
Ruud,Anrig,M,603,609-4493,MANCHESTER,NH,3111,S,N,35000,0.0,0,0,0
Xiaoyang,McGavran,F,857,997-1442,HOLDEN,MA,1520,S,N,30000,5.3,3575,0,0
Cord,Shimohata,M,787,149-3516,CAROLINA,PR,987,S,N,100000,0.0,0,0,p0
Xiaoqiu,Gabalda,M,857,393-6894,SOUTH LEE,MA,1260,S,Y,95000,5.3,3575,0,1000
Chaitali,Tsumoto,M,207,379-3512,WINDHAM,ME,4062,M,Y,50000,8.5,0,5700,2850
Yukoo,Beretta,F,207,166-6882,FRENCHVILLE,ME,4745,S,Y,90000,8.5,2850,0,2850
Camelia,Cleve,M,787,842-6943,LUQUILLO,PR,773,M,Y,40000,0.0,0,0,0
Weijing,Strole,M,207,476-6650,TENANTS HARBOR,ME,4860,S,N,35000,8.5,2850,0,0
Changwook,MacLeod,F,862,857-4333,LEONARDO,NJ,7737,S,N,10000,1.4,1000,0,0
Hamza,Callan,M,603,200-6710,FARMINGTON,NH,3835,S,N,10000,0.0,0,0,0
Poornachandra,Selberg,M,973,941-2569,PITMAN,NJ,8071,M,N,45000,1.7942707999999998,0,2000,0
Hanafy,Cosar,F,603,307-9654,THORNTON,NH,3285,S,N,50000,0.0,0,0,0
Lorraine,Lovas,M,207,559-2510,PEMAQUID,ME,4558,M,Y,70000,8.5,***,5700,2850
Meltem,Farrow,F,802,321-2275,NORTH MONTPELIER,VT,5666,M,N,15000,3.6,0,6600,0
Darwyn,Purday,M,203,491-6790,HARTFORD,CT,6120,S,Y,5000,3.0,12750,0,0
Harwood,Altshuler,F,207,796-9707,NEWPORT,ME,4953,M,Y,70000,8.5,0,5700,2850
Souichi,Padget,F,339,590-3552,WAYLAND,MA,1778,S,N,15000,5.3,3575,0,0
Sadali,Wasacz,M,603,223-6766,SILVER LAKE,NH,3875,M,Y,35000,0.0,0,0,0
Pierluigi,Soicher,F,401,987-4142,PAWTUCKET,RI,2862,S,Y,95000,0.0,0,0,0
Heike,Garnham,M,617,425-9564,TEWKSBURY,MA,1876,M,Y,95000,5.3,0,7150,1000
Hongbing,Suomi,F,401,483-9432,PROVIDENCE,RI,2903,S,Y,55000,0.0,0,0,0
Sixto,Cockcroft,M,603,898-1523,HUDSON,NH,3051,M,N,60000,0.0,0,0,0
Gerold,Flavell,F,862,868-5028,EAST RUTHERFORD,NJ,7073,S,N,35000,1.6365625,1000,0,0
Sigehito,Roucairol,F,603,725-4800,SEABROOK,NH,3874,M,N,35000,0.0,0,0,0
Vassily,Pusch,M,802,999-7307,EAST SAINT JOHNSBURY,T,5838,S,N,5000,3.6,3300,0,0
