fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Hartmut,Frtzson,F,908,339-9856,EAST ORANGE,NJ,7019,S,Y,95000,2.5828125,1000,0,1500
Annegret,Maquelin,F,203,263-9503,WATERBURY,CT,6724,M,N,35000,5.0,0,24500,0
Arupratan,Wahab,M,207,596-7216,FARMINGDALE,ME,4344,M,N,20000,8.5,0,5700,0
Otfried,Sobalvarro,F,302,583-3471,NEWARK,DE,19702,S,Y,10000,2.540909,110,0,110
Mrinalini,Canepa,F,203,209-3525,HARTFORD,CT,6115,M,N,75000,5.0,0,24500,0
Yoshiyuki,Waheed,F,401,619-2428,PROVIDENCE,RI,2904,M,Y,40000,0.0,0,0,0
Gernot,Redon,M,939,443-8397,GUAYeNABO,PR,966,S,Y,95000,0.0,0,0,0
Farzin,Biron,M,781,323-8240,WEST FALMOUTH,MA,2574,M,N,30000,5.3,0,7150,0
Yulu,Kasprzak,M,603,350-1199,CORNISH,NH,3745,M,Y,80000,0.0,0,0,0
Hari,Dingel,F,207,618-4373,NORTH BRIDGTON,ME,4057,M,Y,50000,8.5,0,5700,2850
Gershon,Legay,F,315,538-5738,ROCHESTER,NY,14649,S,N,20000,4.0695124,0,0,0
Lissa,Velasevic,F,203,507-7077,EAST LYME,CT,6333,S,N,100000,5.0,12750,0,0
Irek,Diener,M,787,175-3862,BAYAMON,PR,957,M,N,70000,0.0,0,0,0
Geir,Chinal,M,401,708-5077,PORTSMOUTH,RI,2871,S,N,5000,0.0,0,0,0
Evandro,Colgate,M,973,604-2517,BOUND BROOK,NJ,8805,S,Y,95000,2.5828125,1000,0,1500
Mizuhito,Shindo,M,802,162-7982,CENTER RUTLAND,VT,5736,S,Y,35000,3.7014668,3300,0,3300
Akimou,Kitakami,F,787,435-6657,TOA ALTA,PR,953,S,Y,5000,0.0,0,0,0
Robi,Lesueur,F,802,456-7239,WARREN,VT,5674,M,N,60000,4.1988535,0,6600,0
Hugo,Boegh,M,443,316-6396,SILVER SPRING,MD,20911,S,Y,50000,4.75,2400,0,2400
Aurore,Pero,M,939,372-3131,AGUADILLA,PR,605,S,Y,100000,0.0,0,0,0
Asser,Soceanu,F,202,727-7446,WASHINGTON,DC,20017,S,N,60000,9.0,1370,0,0
Josiane,Cotta,F,201,115-4152,CHERRY HILL,NjJ,8003,M,Y,45000,1.7942707999999998,0,2000,1500
Vishal,Drobnik,F,401,810-6532,WAKEFIELD,RI,2880,S,Y,45000,0.0,0,0,0
Georghios,Middleditch,F,401,761-2344,EAST PROVIDENCE,RI,2914,M,N,40000,0.0,0,0,0
Viviana,Kabat,F,860,168-2724,NORTH WESTCHESTER,CT,6474,S,Y,20000,5.0,12750,0,0
Yuchang,DasSarma,F,732,559-2405,OCEAN CITY,NJ,8226,M,N,70000,2.1885417,***,2000,0
Jeane,Minor,F,401,501-3125,GLENDALE,RI,2826,M,Y,50000,0.0,0,0,0
Diamantino,Rohrbach,M,848,947-5638,MINE HILL,NJ,7803,S,Y,60000,2.0308332,1000,0,1500
Saso,Guerrieri,F,203,721-8531,NEW HAVEN,CT,6506,S,N,70000,5.0,12750,0,0
Foto,Dollas,F,860,330-1666,WALLINGFORD,CT,6494,S,Y,35000,5.0,12750,0,0
Jiming,McJones,M,484,473-2012,HARRISON VALLEY,PA,16927,S,N,45000,3.07,0,0,0
Yongcheng,Bara,M,939,947-4707,JAYUYA,PR,664,S,N,60000,0.0,0,0,0
Amitabha,Chown,F,508,581-5811,GILL,MA,1354,S,N,55000,5.3,3575,0,0
Sahrah,Sentance,M,802,898-8845,CHELSEA,VT,5038,S,N,25000,3.6,3300,0,0
Plamen,Costa,F,202,898-8653,WASHINGTON,DC,20415,S,Y,30000,9.0,1370,0,1370
Shangzhi,Daneels,F,781,827-2130,FRAMINGHAM,MA,1705,M,N,100000,5.3,0,7150,0
Katsumi,Ziavras,F,848,400-2479,NEWARK,NJ,7101,S,N,15000,1.4,1000,0,0
Nihal,Bondorf,F,203,162-4733,PRESTON,TC,6365,S,Y,15000,5.0,12750,0,0
Zhidong,Lovis,F,939,215-2065,BAYAMON,PR,957,M,N,85000,0.0,0,0,0
Azuma,Scollo,F,413,682-9097,HAMPDEN,MA,1036,M,N,80000,5.3,0,7150,0
Kangwoo,Dinsenmeyer,F,787,224-7259,CANOVANAS,PR,729,S,Y,75000,0.0,0,0,0
Dajun,Broome,M,603,627-4777,MARLOW,NH,3456,M,Y,45000,0.0,0,0,0
Ori,Melichar,F,207,373-6182,EAST MACHIAS,ME,4630,M,N,5000,2.2135036,0,5700,0
Guna,Reddy,M,202,169-1796,WASHINGTON,DC,20204,M,Y,5000,4.5,0,2740,1370
Sujeet,Seuren,F,787,829-3249,LOIZA,PR,772,S,Y,25000,0.0,0,0,0
Leszek,Gupte,M,401,119-3261,RUMFORD,RI,2916,M,N,60000,0.0,0,0,0
Vicente,Gerber,M,908,447-3196,DEMAREST,NJ,7627,M,N,80000,2.34625,0,2000,0
Munish,Chesneaux,M,401,652-2501,GREENVILLE,RI,2828,M,Y,55000,0.0,0,0,0
Carla,Large,F,412,425-3378,NEW HOLLAND,PA,17557,S,Y,80000,3.07,0,0,0
Minh,Braams,M,860,946-4936,VOLUNTOWN,TC,6384,S,N,45000,5.0,12750,0,0
Tamitha,Lavin,F,351,960-4426,CHICOPEE,MA,1014,M,N,75000,5.3,0,7150,0
Francky,Struble,F,860,582-4557,CENTERBROOK,CT,6409,M,Y,35000,5.0,0,24500,0
Gurmeet,Henders,M,774,681-2761,CAMBRIDGE,MA,2140,S,N,80000,5.3,3575,0,0
Alfonso,Bal,F,973,254-6349,ANDOVER,NJ,7821,S,N,90000,2.5039582,1000,0,0
Margot,Costa,F,917,463-4428,BROOKLYN,NY,11209,M,N,30000,4.127439,0,0,0
Kellogg,Cohoon,F,267,262-5556,LOST CREEK,PA,17946,S,Y,75000,3.07,0,0,0
Kristin,Sollner,F,401,670-1291,PAWTUCKET,RI,2860,S,Y,60000,0.0,0,0,0
Sitki,Nekvinda,M,267,368-1595,LIMESTONE,PA,16234,M,N,55000,3.07,0,0,0
Kazumiti,Demoen,F,802,295-6743,JOHNSON,VT,5656,M,Y,10000,3.6,0,6600,3300
Janina,Lorys,M,302,532-8319,BETHANY BEACH,DE,19930,M,Y,15000,2.8818183,0,20,110
Chiaki,Boville,M,603,232-5633,NEW LONDON,NH,3257,M,N,35000,0.0,0,0,0
Naoyoshi,Mancoridis,F,603,183-9801,MANCHESTER,NH,3101,S,N,75000,0.0,0,0,0
Brennan,Ravishankar,F,443,987-4568,RIVA,MD,21140,S,N,50000,4.75,2400,0,0
Wenhong,Peir,M,302,718-2395,LAUREL,DE,19956,S,Y,45000,4.9272730000000005,110,0,110
Jinhwan,Siprelle,M,787,377-8598,PONCE,PR,731,S,N,70000,0.0,0,0,0
Matthai,Gyorkos,M,240,195-2524,ANNAPOLIS,MD,21402,M,Y,50000,4.75,0,4800,2400
Oscal,Vignes,M,603,122-6182,RYE,NH,3870,S,Y,65000,0.0,0,0,0
Ilaria,Avritzer,M,802,725-2624,EAST THETFORD,VT,5043,M,N,55000,4.099376,0,6600,0
Guoliang,Radi,F,617,839-1393,BARNSTABLE,MA,2630,M,N,45000,5.3,0,7150,0
Karim,Leibs,M,302,769-9909,NASSAU,DE,19969,M,Y,75000,5.95,0,220,110
Georg,Demri,F,609,390-2294,BUTTZVILLE,NJ,7829,M,Y,85000,2.4251041,0,2000,1500
Jordan,Doh,,240,713-8716,SUNDERLAND,MD,20689,S,N,30000,4.75,2400,0,0
Hirokazu,Schwertel,M,207,925-1907,TOPSFIELD,ME,4490,S,Y,65000,8.5,2850,0,2850
Nuel,Vogler,F,201,184-8250,WEST MILFORD,J,7480,M,N,45000,1.7942707999999998,0,2000,0
Venkateswarlu,Hoderlein,M,607,712-2531,PYRITES,NY,13677,M,Y,100000,4.5329266,0,0,1000
Tetsushi,McQuire,M,207,907-7233,KINGMAN,ME,4451,S,N,25000,8.5,2850,0,0
LiWu,Vandervoorde,F,787,426-5243,GUAYNABO,PR,970,M,N,25000,0.0,0,0,0
Bommadevara,Cosmadopoulos,F,802,118-5088,PEACHAM,VT,5862,S,N,85000,4.69624,3300,0,0
Jiyu,Bruscoli,F,202,241-8823,WASHINGTON,DC,20504,M,Y,100000,9.0,0,2740,1370
Mongi,Abrantes,M,301,840-3184,BOZMAN,MD,21612,S,Y,90000,4.75,2400,0,2400
Talia,Ghahramani,F,203,951-5368,STEVENSON,CT,6491,M,N,70000,5.0,0,24500,0
Yvette,Mehrmann,M,978,935-5105,ELMWOOD,MA,2337,S,Y,100000,5.3,3575,0,1000
Spyridon,Jingmin,F,787,304-6651,ARECIBO,PR,613,M,N,100000,0.0,0,0,0
Pavel,Pragasky,F,401,531-7856,CRANSTON,RI,2910,S,Y,70000,0.0,0,0,0
Adib,Nitta,M,508,953-5288,ONSET,MA,2558,M,N,100000,5.3,0,7150,0
Gavriela,Griwodz,F,908,749-2678,MANASQUAN,NJ,8736,M,Y,90000,2.5039582,0,2000,1500
Vlatka,Nierstrasz,M,570,396-5416,TROY,PA,16947,S,N,45000,3.07,0,0,0
Jess,Kamkar,F,401,521-8620,PROVIDENCE,RI,2903,M,Y,35000,0.0,0,0,0
Kishor,Hobbs,F,862,515-1956,BELLMAWR,NJ,8099,S,N,25000,1.4788542,1000,0,0
Michinori,Bak,M,207,648-2794,ORONO,ME,4473,S,N,25000,8.5,2850,0,0
Montgomery,Houtekamer,M,401,749-6221,CAROLINA,RI,2812,M,N,25000,0.0,0,0,0
Kacem,Lincoln,M,814,555-7528,WARREN,PA,16366,S,N,50000,3.07,0,0,0
Chiara,Hubbers,rM,814,400-6726,RICHLANDTOWN,PA,18955,M,Y,25000,3.07,0,0,0
Joanthan,Gerace,F,774,441-6153,OAKHAM,MA,1068,M,Y,20000,5.3,0,7150,1000
Eszter,Viele,M,202,160-7490,WASHINGTON,DC,20245,S,Y,95000,9.0,1370,0,1370
Manoranjan,Weener,F,603,107-9827,GUIDL,NH,3754,M,Y,20000,0.0,0,0,0
Ryosuke,Kurbel,F,939,118-3430,PONCE,PR,730,S,Y,15000,0.0,0,0,0
Ophir,Taubman,M,207,811-2649,FREEPORT,ME,4032,S,Y,5000,2.2135036,2850,0,2850
Mikey,Lieflander,F,347,732-8069,SMALLWOOD,NY,12778,S,Y,10000,4.011585,0,0,1000
Jianchen,Braberman,F,717,164-8598,BAKERSTOWN,PA,15007,M,Y,50000,3.07,0,0,0
Yaron,Midelfart,M,202,695-3895,WASHINGTON,CD,20572,S,Y,80000,9.0,1370,0,1370
Hongchi,Tedrick,F,802,976-6400,SOUTH WOODSTOCK,VT,5071,S,N,15000,3.6,3300,0,0
Benedetto,Mohrherr,M,302,663-8385,TOWNSEND,DE,19734,M,Y,85000,5.95,0,20,110
Takuji,Bromley,M,802,873-5733,EAST RYEGATE,VT,5042,S,N,35000,3.7014668,3300,0,0
Jiarong,Neuwirth,M,646,939-2249,WEST SHOKAN,NY,12494,M,N,90000,4.475,0,0,0
Lurdes,Lundelius,M,401,825-5720,CLAYVILLE,RI,2815,S,Y,5000,0.0,0,0,0
Zhimin,Szymczak,M,401,276-2493,CLAYVILLE,RI,2815,M,Y,10000,0.0,0,0,0
Shreeram,Zwicker,M,301,888-7643,BOWIE,MD,20721,M,N,10000,4.75,0,4800,0
Yijun,Sufrin,M,302,205-3984,DOVER,DE,19903,S,Y,65000,5.95,110,0,110
Emilia,Lesueur,F,302,259-8509,WILMINGTON,DE,19807,S,Y,85000,5.95,110,0,110
Huanxu,Dowden,F,202,788-5929,WASHINGTON,DC,20520,M,Y,40000,9.0,0,2740,1370
Vaclav,Chweh,M,401,615-7712,HOPE VALLEY,RI,2832,M,N,80000,0.0,0,0,0
Dechang,Derry,F,443,523-5108,GIBSON ISLAND,MD,21056,S,N,85000,4.75,2400,0,0
Loretta,Cusworth,F,401,405-7157,OAKLAND,RI,2858,S,N,30000,0.0,0,0,0
Les,Plumb,F,802,132-3263,WATERBURY CENTER,VT,5677,S,N,50000,3.9998987,3300,0,0
Igal,Fosse,M,978,407-5778,ROSLINDALE,MA,2131,M,N,55000,5.3,0,7150,0
Mingshien,Lascarides,F,201,457-1093,EAST ORANGE,NwJ,7019,S,N,5000,1.4,1000,0,0
Esti,Nori,F,401,755-8652,SMITHFIELD,RI,2917,M,N,55000,0.0,0,0,0
Meliu,Janardhan,M,203,360-7960,WALLINGFORD,CT,6495,S,N,60000,5.0,12750,,0
Zhiliang,Benaroch,F,603,464-9338,HENNIKER,NH,3242,M,Y,10000,0.0,0,0,0
Tsunetoshi,Ohmori,M,240,313-3539,ASHTON,MD,20861,S,Y,20000,4.75,2400,0,2400
Motoyasu,Devgan,F,939,638-9521,ARECIBO,PR,614,M,N,60000,0.0,0,0,0
Noriyuki,Manchala,M,802,606-2834,SAINT JOHNSBURY,VT,5819,S,N,20000,3.6,3300,0,0
Geoffry,Blokdijk,F,302,805-4934,MAGNOLIA,DE,19962,M,Y,75000,5.95,0,220,110
Kamil,Skronn,M,781,253-6672,BROCKTON,MA,2302,M,N,60000,5.3,0,7150,0
Hantak,Przybyski,F,203,362-6778,WOLCOTT,CT,6716,M,N,35000,5.0,0,24500,0
Fang,Melkman,F,401,736-1985,GREENVILLE,RI,2828,S,N,20000,0.0,0,0,0
Gerbert,Lichtenecker,M,939,584-6045,JUANA DIAZ,PR,795,M,N,75000,0.0,0,0,0
Pil,Halkin,M,917,844-8188,NEW YORK,NY,10271,M,Y,40000,4.1853657,0,0,1000
Huihuang,Sekaran,M,781,613-7938,MENDON,MA,1756,M,N,60000,5.3,0,7150,0
Athanasios,Matteucci,M,207,862-8952,BAR HARBOR,ME,4609,M,N,15000,6.9580293000000015,0,5700,0
Avishai,Czech,F,410,780-6337,REISTERSTOWN,MD,21136,M,Y,65000,4.75,0,4800,2400
Geng,Gutbrod,M,585,803-6079,ROCHESTER,NY,14649,M,N,70000,4.359146,0,0,0
Myke,Schauser,,202,743-5651,WASHINGTON,DC,20006,S,N,100000,9.0,1370,0,0
Angela,Huckenbeck,M,860,748-1875,ROXBURY,CT,6783,S,Y,25000,5.0,12750,0,0
Kali,Bodla,M,315,208-4404,HARRIMAN,NY,10926,M,Y,65000,4.330183,0,0,1000
Kesavan,Roddick,M,207,700-6934,NORTH TURNER,ME,4266,M,Y,65000,8.5,0,5700,2850
Yung,Romoli,M,802,168-3092,CONCORD,VT,5824,S,Y,75000,4.497285400000001,3300,0,3300
Kaoru,Kuhnemann,M,939,221-6054,JAYUYA,PR,664,M,Y,90000,0.0,0,0,0
Errol,Murtha,M,302,883-2355,FELTON,DE,19943,S,N,90000,5.95,110,0,0
Ziqiang,Culpepper,M,301,670-1185,BETHESDA,MD,20889,S,N,75000,4.75,2400,0,0
Dongsu,Berczuk,F,585,508-4331,CLYDE,NY,14433,M,Y,50000,4.243293,0,0,1000
Philippos,Leitjen,M,202,979-9165,WASHINGTON,DC,20303,S,N,70000,9.0,1370,0,0
Yakichi,Bhuyan,F,302,721-3292,MILTON,DE,19968,S,N,40000,4.586364,110,0,0
Kumkum,Wegenkittl,F,603,914-4599,CONCORD,NH,3302,S,Y,85000,0.0,0,0,0
Vivek,Paradis,F,603,818-8956,SUNAPEE,NH,3782,S,N,60000,0.0,0,0,0
Gerti,Pendleton,F,412,929-3364,BEECH CREEK,PA,16822,M,N,15000,3.07,0,0,0
Ahmed,Wickline,M,814,534-9859,NEW BERLIN,PA,17855,M,N,45000,3.07,,0,0
Gediminas,Collings,F,603,336-8907,CONCORD,NH,3302,M,Y,90000,0.0,0,0,0
Joonhee,Kapp,M,401,981-5329,FORESTDALE,RI,2824,M,Y,85000,0.0,0,0,0
Jinkun,Krablin,M,302,680-8488,REHOBOTH BEACH,DE,19971,M,N,55000,5.609091,0,220,0
Yvo,Zemerly,F,410,114-2579,DISTRICT HEIGHTS,MD,20747,M,Y,20000,4.75,0,4800,2400
Hae,Murty,M,774,644-7678,BEDFORD,MA,1730,S,N,40000,5.3,3575,0,0
Sivarama,Creasy,M,315,881-6316,ENDICOTT,NY,13763,M,Y,50000,4.243293,0,0,1000
Fumiyuki,Llado,M,603,596-6180,SOUTH ACWORTH,NH,3607,M,Y,25000,0.0,,0,0
Jackson,Jedlinsky,M,207,480-2473,DENMARK,ME,4022,S,Y,65000,8.5,2850,0,2850
Nectaria,Cacciabue,F,973,481-2650,EDISON,NJ,8818,M,N,35000,1.6365625,0,2000,0
Roslyn,Balfanz,F,401,652-1159,WARWICK,RI,2889,S,Y,70000,0.0,0,0,0
Rasikan,Kabuo,M,302,769-6096,CAMDEN WYOMING,DE,19934,S,Y,10000,2.540909,110,0,110
Michel,Pillow,F,781,593-5812,MARSHFIELD,MA,2050,M,Y,35000,5.3,0,7150,1000
Wifried,Preas,M,518,574-9704,WEST POINT,NY,10996,S,N,65000,4.330183,0,0,0
Abelardo,Merli,F,878,567-2798,COGAN STATION,PA,17728,S,N,40000,3.07,0,0,0
Grammati,Port,F,212,746-4806,FRANKLIN,NY,13775,S,N,35000,4.1564026,0,0,0
Matteo,Haarhoff,F,603,565-1030,DOVER,NH,3821,S,N,40000,0.0,0,0,0
Giansalvatore,Lotkin,M,484,942-8653,EBERVALE,PA,18223,M,N,60000,3.07,0,0,0
Huaqing,Trivett,F,860,816-9271,BRIDGEPORT,CT,6608,S,Y,35000,5.0,12750,0,0
Chander,Birjandi,F,410,207-2704,FULTON,MD,20759,M,Y,35000,4.75,0,4800,2400
Vlad,Newstead,F,401,358-2495,PROVIDENCE,RI,2909,S,Y,15000,0.0,0,0,0
Anupam,Ziavras,F,732,624-5375,BROWNS MILLS,NJ,8015,S,N,20000,1.4,1000,0,0
Shouhuai,Blumberg,M,203,660-4659,WAUREGAN,CT,6387,S,N,65000,5.0,12750,0,0
Nachimuthu,Schwartzbauer,F,603,377-4674,CHICHESTER,NH,3258,M,N,75000,0.0,0,0,0
Nga,Winograd,F,207,833-4851,BAILEY ISLAND,ME,4003,M,N,45000,8.5,0,5700,0
Kikuo,Kiyama,F,603,859-7867,STINSON LAKE,NH,3274,M,N,90000,0.0,0,0,0
Yijie,Riccone,F,860,494-8202,NEW BRITAIN,CT,6052,M,Y,5000,3.0,0,24500,
Zahir,Shirai,M,857,426-2346,BOSTON,MA,2127,S,N,100000,5.3,3575,0,0
Branson,Colotti,M,914,559-2221,WEEDSPORT,NY,13166,S,Y,35000,4.1564026,0,0,1000
Phaiboon,Rebeuf,F,787,907-4409,PENUELAS,PR,624,M,Y,30000,0.0,0,0,0
Glaucia,Zilberstein,M,302,181-3912,NEWARK,DE,19726,M,Y,25000,3.5636363,0,220***,110
Yuzuru,Kelleghan,M,570,638-9437,ALLENWOOD,PA,17810,M,Y,75000,3.07,0,0,0
Brajendra,Tisdall,F,203,978-3702,STONINGTON,CT,6378,M,Y,85000,5.0,0,24500,0
Topher,Otillio,M,302,886-4312,MONTCHANIN,DE,19710,S,N,15000,2.8818183,110,0,0
Gwang,Chakroborty,M,787,958-9144,LOIZA,PR,772,M,Y,15000,0.0,0,0,0
Golgen,Kerntopf,F,508,391-3976,MEDWAY,MA,2053,M,Y,15000,5.3,0,7150,1000
Aqeel,Richters,M,207,908-3925,SOUTH BRISTOL,ME,4568,S,Y,55000,8.5,2850,0,2850
Jerzy,Lehtovaara,M,856,318-9122,OAKLAND,NJ,7436,M,N,95000,2.5828125,0,2000,0
Chusei,Deb,F,603,591-9552,AUBURN,NH,3032,M,N,70000,0.0,0,0,0
Guhan,Can,M,339,187-9699,BOSTON,MA,2112,M,Y,55000,5.3,0,7150,1000
Lihong,Gebele,M,202,130-2276,WASHINGTON,DC,20428,M,Y,40000,9.0,0,2740,1370
Kyhyun,Rotger,F,802,567-6105,NEWPORT,VT,5855,S,N,20000,3.6,3300,0,0
Atte,Stemann,M,860,318-4956,CLINTON,CT,6413,M,Y,70000,5.0,0,24500,0
Lorenza,Devitt,M,410,124-1268,MOUNT SAVAGE,MD,21545,S,N,5000,4.75,2400,0,0
Hosahalli,Xiaowen,F,401,983-5676,EAST GREENWICH,,2818,S,N,45000,0.0,0,0,0
Peri,Ring,F,302,180-6354,SMYRNA,DE,19977,M,Y,15000,2.8818183,0,220,110
Koldo,Straubing,F,603,857-3585,MONROE,NH,3771,S,N,40000,0.0,0,0,0
Naeem,Pehl,F,203,622-1522,HARTFORD,T,6120,S,N,35000,5.0,12750,0,0
Kiyotaka,Kelleghan,M,724,958-7889,LANGHORNE,PA,19047,M,Y,95000,3.07,0,0,0
Hirosi,Terziyan,F,412,606-1273,BEAVER SPRINGS,PA,17843,S,N,40000,3.07,0,0,0
Yongguang,Fortenbacher,M,202,347-3840,WASHINGTON,DC,20537,S,N,75000,9.0,1370,0,0
Ravi,Ranganath,F,787,623-1859,LUQUILLO,PR,773,S,N,35000,0.0,0,0,0
Edith,Adachi,M,516,946-4058,BUFFALO,NY,14213,S,N,40000,4.1853657,0,0,0
Lanfranco,Szilard,F,717,189-6310,CASHTOWN,PA,17310,S,Y,50000,3.07,0,0,0
Iztok,Rheingans,M,401,387-7312,MAPLEVILLE,RI,2839,M,Y,75000,0.0,0,0,0
Esteban,Goodwyn,M,603,292-2329,ROCHESTER,NH,3867,M,N,50000,0.0,0,0,0
Gerald,Tolba,F,207,221-6192,SMITHFIELD,ME,4978,S,Y,70000,8.5,2850,0,2850
Vinny,Freedom,M,484,749-4148,ARTEMAS,PA,17211,M,Y,65000,3.07,0,0,0
Elizabeth,Klinke,F,203,905-4934,EAST CANAAN,CT,6024,M,Y,100000,5.0,0,24500,0
Murari,Wichlacz,M,646,463-9995,CERES,NY,14721,M,N,30000,4.127439,0,0,0
Jackie,Lazard,F,781,209-2198,WESTBOROUGH,MA,1580,S,Y,95000,5.3,3575,0,1000
Angel,Despeyroux,F,802,707-1801,WEST CHARLESTON,VT,5872,S,N,5000,3.6,3300,0,0
Daisy,Pierer,***,802,965-9081,EDEN MILLS,VT,5653,M,Y,85000,4.69624,0,6600,3300
Brent,Livari,F,302,832-1274,ODESSA,DE,19730,M,N,95000,5.95,0,220,0
Bokyung,Chueh,F,203,108-8306,PUTNAM,CT,6260,S,N,10000,0.0,12750,0,0
Jiawei,Zoller,F,207,692-4467,PORT CLYDE,ME,4855,M,Y,75000,8.5,0,5700,2850
Tieng,Oppliger,F,207,965-9412,WESTFIELD,ME,4787,S,Y,45000,8.5,2850,0,2850
Vanio,Neiman,F,939,824-6638,PONCE,PR,733,M,N,85000,0.0,0,0,0
Wouter,Thallinger,F,860,995-9421,COLUMBIA,CT,6237,S,Y,75000,5.0,12750,0,0
Tapio,Gascon,M,802,242-3800,GAYSVILLE,VT,5746,S,N,25000,3.6,3300,0,0
Isamu,Stroud,F,603,567-2295,LANCASTER,NH,3584,M,N,30000,0.0,0,0,0
Merle,Clenshaw,M,860,143-1168,WOODBRIDGE,CT,6525,M,Y,5000,3.0,0,24500,0
Haichen,Chappelet,M,351,372-8807,NORTH AMHERST,,1059,M,N,5000,5.3,0,7150,0
Hongji,Sulack,M,732,137-7809,CHATHAM,NJ,7928,M,N,15000,1.4,0,2000,
Juzhen,Dkaki,M,973,430-1791,GILLETTE,NJ,7933,S,N,60000,2.0308332,1000,0,0
Jianwen,Andernach,M,302,822-8343,MIDDLETOWN,DE,19709,S,Y,70000,5.95,110,0,110
Aiman,Cusworth,M,878,771-7254,GRADYVILLE,PA,19039,S,N,20000,3.07,0,0,0
Violet,Jueneman,F,724,303-6645,WHITE,PA,15490,M,N,90000,3.07,0,0,0
Lillian,Levergood,F,207,127-3019,EAST ORLAND,ME,4431,M,Y,55000,8.5,0,5700,2850
Colm,Raveh,M,781,177-9629,HYDE PARK,MA,2136,M,N,50000,5.3,0,7150,0
Aria,Lumsden,F,609,297-1372,GOSHEN,,8218,M,Y,60000,2.0308332,***,2000,1500
Katy,Blumberg,M,603,471-7019,NORTH WOODSTOCK,NH,3262,M,N,5000,0.0,0,0,0
Osni,Ratto,F,939,385-7656,NARANJITO,PR,719,S,N,100000,0.0,0,0,0
Zhigen,Wooldridge,M,978,803-5363,WEST BARNSTABLE,MA,2668,S,N,30000,5.3,3575,0,0
Ute,Chevallet,M,802,557-5611,NORTH SPRINGFIELD,VT,5150,S,N,5000,3.6,3300,0,0
Jurn,Itazaki,F,603,651-9292,WEST OSSIPEE,NH,3890,M,N,25000,0.0,0,0,0
Mimi,Aberer,F,802,600-7057,QUECHEE,VT,5059,S,Y,35000,3.7014668,3300,0,3300
Elie,Dyckhoff,F,202,995-4609,WASHINGTON NAVY YARD,DC,20398,M,N,30000,9.0,0,2740,0
Jake,Masullo,M,302,119-6985,DOVER,DE,19904,S,Y,55000,5.609091,110,0,110
Nariankadu,Anquetil,M,603,286-5362,GUmILD,NH,3754,S,N,50000,0.0,0,0,0
Hirotsugo,Albuquerque,F,848,529-8929,SADDLE BROOK,NJ,7663,M,N,70000,2.1885417,0,2000,0
Aviram,Knightly,F,732,607-1854,PORT ELIZABETH,NJ,8348,M,Y,50000,1.873125,0,2000,1500
Razvan,Highland,M,802,740-3567,HARTFORD,VT,5047,S,Y,100000,4.994672,3300,0,3300
Shilpa,Skowron,F,787,259-9113,AGUADILLA,PR,603,S,N,10000,0.0,0,0,0
Kow,Czap,F,207,418-9836,STEUBEN,ME,4680,M,N,75000,8.5,0,5700,0
Dexter,Douceur,M,443,664-8232,COLLEGE PARK,MD,20740,S,N,85000,4.75,2400,,0
Martial,Nishizawa,M,973,536-8114,COLLINGSWOOD,NJ,8108,M,Y,65000,2.1096876,0,2000,1500
Rajanarayanan,Huxford,F,787,478-7176,ROSARIO,PR,636,S,N,100000,0.0,0,0,0
Watani,Giachin,F,603,226-7412,CENTER BARNSTEAD,NH,3225,M,Y,30000,0.0,0,0,0
Zeynep,Forte,M,787,373-5897,PONCE,PR,728,M,Y,45000,0.0,0,0,0
Marianne,Carlstrom,F,207,148-9557,ETNA,ME,4434,M,N,75000,8.5,0,5700,0
Gheorghe,Heijden,F,202,145-6180,WASHINGTON,DC,20010,S,N,20000,6.75,1370,0,0
Jieyu,Gupte,M,508,577-1343,GOSHEN,MA,1032,M,N,50000,5.3,0,7150,0
Pamela,Burneau,M,603,670-1445,ROCHESTER,NH,3867,S,Y,10000,0.0,0,0,0
Sigmund,Swiler,M,401,194-8960,PROVIDENCE,RI,2901,M,N,10000,0.0,0,0,0
Jouni,Osgood,F,814,273-2283,SEWICKLEY,PA,15143,S,N,90000,3.07,0,0,0
Edson,Dziadosz,F,781,638-2130,DEVENS,MA,1434,M,Y,30000,5.3,0,7150,1000
Xuequn,Lampe,M,207,605-9000,FRYEBURG,ME,4037,M,N,25000,8.5,0,5700,0
Atsuyuki,Donato,F,240,331-3446,WALDORF,MD,20603,M,N,50000,4.75,0,4800,0
Jordanka,Levasseur,M,202,239-4574,WASHINGTON,DC,20301,M,N,5000,4.5,0,2740,0
Markus,Razaz,M,814,674-4581,HARRISONVILLE,PA,17228,M,N,70000,3.07,0,0,0
Bai,Myers,M,646,396-5096,NATURAL BRIDGE,NY,13665,S,N,65000,4.330183,0,0,0
Paraic,Milne,F,939,480-8918,COTO LAUREL,PR,780,M,Y,90000,0.0,0,0,0
Hratchia,Pagter,M,845,338-3919,MOUNT KISCO,NY,10549,M,Y,100000,4.5329266,0,0,1000
Terilyn,Woerkom,F,207,326-7960,LINCOLNVILLE,ME,4849,S,N,70000,8.5,2850,0,0
Vinko,Roijakkers,M,603,485-6065,HILL,NH,3243,M,N,35000,0.0,0,0,0
Yanqing,Bhuyan,M,423,293-2379,NEW DURHAM,NH,3855,S,N,50000,0.0,0,0,0
Shamik,Bleistein,F,207,137-1213,BATH,ME,4530,S,Y,10000,4.5857663,2850,0,2850
